Date,Location,Operator,Type,Aboard,Fatalities,Ground,Summary,City,State
1997-10-12,"Monterey Bay, near PacifiGrove, California",Private,Rutan Long EZ (experimental aircraft),1.0,1.0,0.0,"The aircraft had just finished performing 3 touch-and-go landings at Monterey Peninsula Airport. Shortly after taking off a fourth time, witnesses heard the engine make popping noises, bank to the right, pitch up, and go into a steep dive from about a  500 foot altitude and crash into the sea about 150 yards offshore. Singer John Denver, 53, who was piloting the plane, was killed. Denver, an experienced pilot with over 2,800 flying hours, had only a little over an hour in the experimental plane. The accident was caused by the inadvertent application of right rudder by the pilot as he attempted to manipulate the fuel selector handle. The unmarked fuel selector handle in this aircraft was located in a hard to reach area behind the pilot's left shoulder, instead of between his legs. This required removing his harness and reaching behind. While turning around, he inadvertently pressed down on the plane's right rudder pedal causing the aircraft to roll and go into a dive.  Contributing factors were, Denver took off with too little fuel in one tank which led to the necessity of switching to his backup tank. Also it was difficult to determine how much fuel was in the tanks due to the unmarked fuel quantity sight gauge.","Monterey Bay, near PacifiGrove",CA
1997-11-08,"Near Barrow, Alaska",Hageland Aviation Services,Cessna 208B Caravan I,8.0,8.0,0.0,"A few minutes after takeoff a distress call was received from the aircraft after which it ditched into the sea 200 yards offshore. The pilot's disregard for lateral fuel loading limits, his improper removal of frost prior to takeoff, and the resulting inadvertent stall/spin. Factors involved in this accident were the improper asymmetrical fuel loading which reduced lateral aircraft control, the self-induced pressure to takeoff on time by the pilot, and inadequate surveillance of the company operations by company management.",Near Barrow,AK
1998-01-09,"Maiden, North Carolina",Mountain Air Cargo,Cessna 208B Caravan I,1.0,1.0,0.0,"During takeoff, the cargo plane drifted off the runway to the left returned, drifted to the right, over ran the runway, became airborne and collided with trees. The pilot's failure to remove the control lock prior to takeoff and his failure to abort the takeoff when he was unable to initiate a climb, resulting in the aircraft over running the runway and colliding with trees on the departure end of the runway. Contributing to the accident was the pilot's self-induced pressure to arrive at his destination to attend a family affair.",Maiden,NC
1998-03-07,"Bismark, North Dakota",Corporate Air,Cessna 208B Caravan I Super Cargomaster,1.0,1.0,0.0,The cargo plane was making an ILS approach when control was lost and the plane impacted the ground 1.6 miles short of the runway. The pilot's failure to maintain adequate airspeed during the approach which resulted in an inadvertent stall. Factors associated with the accident were the icing conditions and the pilot's low level experience in this make and model of airplane.,Bismark,ND
1998-05-25,"Indian Trail, North Carolina",Air Taxi - US Helicopters Inc.,Bell 206L-3,5.0,5.0,0.0,The helicopter's skids contacted a high-tension statiground wire about 150 feet above the ground. The pilot's failure to maintain altitude while operating in adverse weather. A contributing factor was the incoming fog and high tension statiwire.,Indian Trail,NC
1998-06-25,"Mt. Waialeale, Hawaii",Air Taxi - Ohana Helicopter Tours,Eurocopter AS-350-BA,6.0,6.0,0.0,"The helicopter impacted a mountain on a sightseeing trip. The pilot's decision to continue VFR flight into deteriorating weather conditions consisting of lowering ceilings and visibility in mountainous terrain, which resulted in the inadvertent entry into instrument meteorological conditions and a collision with a mountainside. A factor in the accident was the failure of the chief pilot, who had directly observed the deteriorating weather conditions, to direct the following pilots to avoid the area.",Mt. Waialeale,HI
1998-09-09,"Port Alsworth, Alaska",Rusts Flying Service Inc.,de Havilland Dash-2 float plane,5.0,5.0,0.0,"The plane crashed while attempting to cross a mountain pass, following two other company airplanes in conditions described as five to seven miles visibility, 700 feet ceilings, clouds hanging on the mountainsides, and misty rain. The pilot's failure to maintain adequate airspeed which resulted in an inadvertent stall. Unfamiliarity with the geographiarea, the low clouds, his becoming disoriented, and the blind canyon into which he flew. The audible stall warning circuit breaker was found in the pulled (disabled) position.",Port Alsworth,AK
1998-11-21,"Edgewater, Maryland",Private,Burgess RV-6 experimental,1.0,1.0,0.0,"The homebuilt plane was attempting to land at Lee Airport in Maryland when it crashed into Beard's Creek.  coming to rest  inverted in 18 feet of water. Actor, William Gardner Knight, 56, who was piloting the aircraft was killed. The pilot's failure to maintain adequate altitude/clearance from the trees. Contributing to the accident was the pilot's unfamiliarity with the geographilocation and dark night conditions.",Edgewater,MD
1998-12-02,"Umpire, Arkansas",Yates Aviation,Cessna 501 Citation I SP,1.0,1.0,0.0,"On a positioning flight, the aircrafted rolled over and crashed inverted 17 miles south of the airport it took off from. The pilot's in flight loss of control for undetermined reasons.",Umpire,AR
1999-02-12,"Near Bishop, California",Ameriflight,Beechcraft C99,1.0,1.0,0.0,The cargo plane crashed into a mountain en route. The pilot's failure to follow procedures and directives and his failure to maintain clearance from mountainous terrain.,Near Bishop,CA
1999-06-01,"Little Rock, Arkansas",American Airlines,McDonnell Douglas MD-82,145.0,11.0,0.0,"The plane was on a flight from Dallas/Fort Worth, Texas to Little Rock, Arkansas. While attempting to land at Little Rock Airport, the flight encountered heavy thunderstorms, rain and strong winds. The aircraft landed fast and hard, skidded off the end of the runway and struck a landing light tower, breaking into three parts and bursting into flames. Crew's decision to continue the approach despite severe thunderstorms in the area and crosswinds that  exceeded American Airlines' guidelines. The crew did not arm the automatispoiler system before landing or manually deploy the spoilers after touchdown. Fatigue, the crew had been awake for nearly 16 hours.",Little Rock,AR
1999-06-09,"Juneau, Alaska",Air Taxi - Coastal Helicopters Inc.,Eurocopter AS-350BA,7.0,7.0,0.0,"The sightseeing helicopter impacted a glacier.The pilot's continued VFR flight into adverse weather, spatial disorientation, and failure to maintain aircraft control. Factors associated with the accident were pressure by the company to continue flights in marginal weather, and the 'flat' lighting leading to whiteout conditions.",Juneau,AK
1999-07-16,"Off Martha's Vineyard, Massachusetts",Private,Piper PA-32-R301 Saratoga II HP,3.0,3.0,0.0,"The aircraft, piloted by John F. Kennedy Jr., 38, crashed into the sea approximately 34 miles west of Martha's Vineyard while en route from Fairfield, New Jersey to Martha's Vineyard, Massachusetts. Killed along with Kennedy were his wife Carolyn and her sister Lauren Bessette. Kennedy's failure to maintain control of the airplane during a descent over water at night, which was a result of spatial disorientation. Contributing factors in the accident were haze, and the dark night.",Off Martha's Vineyard,MA
1999-07-31,"Marine City, Michigan",Private,Beech King Air 65-A90,10.0,10.0,0.0,"The aircraft, which was carrying members of a skydiving club, crashed shortly after taking off from Marine City Airport. Witnesses reported the plane banked hard to the right and flew into the ground. The aircraft was destroyed by fire. The pilot's failure to maintain adequate airspeed, which resulted in a stall, inflight loss of control and collision with the ground.",Marine City,MI
1999-09-05,"Westerly, Rhode Island",Air Taxi - New England Airlines,Piper PA-32-260,5.0,3.0,0.0,"After taking off, the airplane banked to the left, descended, and impacted terrain in an open field about 200 ft. beyond the departure end of the runway. The pilot's loss of control of the airplane during a turn.",Westerly,RI
1999-09-25,"Mt. Mauna Loa, Hawaii",Big Island Airlines,Piper PA-31-350 Navajo Chieftain,10.0,10.0,0.0,"The sightseeing plane crashed on the northeast slopes of Mauna Loa volcano on the island of Hawaii at an altitude of about 10,500 feet. The pilot's decision to continue visual flight into instrument meteorological conditions (IMC) in an area of cloud-covered mountainous terrain. Contributing to the accident were the pilot's failure to properly navigate and his disregard for standard operating procedures, including flying into IMC while on a visual flight rules flight plan and failure to obtain a current preflight weather briefing.",Mt. Mauna Loa,HI
1999-10-25,"Aberdeen, South Dakota",Private charter,Gates Learjet 35,6.0,6.0,0.0,"The plane scheduled to fly from Orlando, Florida to Dallas, Texas flew out of control for 1,500 miles before nose-diving into a grassy farm field in South Dakota, after running out of fuel. The plane's altitude varied between 22,000 and 51,000 feet during the flight. A possible pressurization failure, as indicated by frosted windows, observed by fighter jet pilots trailing the plane, may have killed all aboard. Pro golfer, Payne Stewart, 42, killed. Incapacitation of the flight crewmembers as a result of their failure to receive supplemental oxygen following a loss of cabin pressurization, for undetermined reasons.",Aberdeen,SD
